"Position","Species","IMAGE_ID","EXP_CODE","CIR_RATIO","X_PIXEL","Y_PIXEL","X_SCALE","Y_SCALE","COMP_TIME","SKL_NODES","DIA_STM","DIA_STM_SIMPLE","AREA","AVG_DENSITY","TD_AVG","WIDTH_MAX","D10","D20","D30","D40","D50","D60","D70","D80","D90","RDISTR_X","RDISTR_Y","SKL_DEPTH","SKL_WIDTH","RTP_COUNT","STA_RANGE","STA_MAX","RTA_RANGE","RTA_MAX","ADVT_COUNT","BASAL_COUNT","ADVT_ANG","BASAL_ANG","HYP_DIA","TAP_DIA","MAX_DIA_90","DROP_50","Image_Name","Full.Path","Name","Type","Date","URL","Last.Updated","Folder_Name","UniqId.x","File_copy","Comment","Block","Order","ML","UniqId.y","GerminationDate","Comment1","Dead_plant","DeathCause","RootsHarvested","SeedsCounted","Trt","Comp","Combos","Population"
"799","Ip","img_7510.jpg","No label found",1,212,15,0.119811321,1.693333333,191,4861,10.799,71.12,9979.08,2.67042,2.51552,71.8868,0.0227618,0.0500759,0.0819423,0.122914,0.318665,0.482549,0.587253,0.69044,0.792109,9.52701,-860.88,1109.13,71.2877,28,74.5925,75.8984,82.1387,89.1051,8,7,61.8593,75.2501,6.35738,7.08899,4.37827,1112.52,"img_7510.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7510.JPG","IMG_7510.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1sc52J-EYMV5i0omuFVaTLGGbN4vr97Uv/view?usp=drivesdk","7/19/18","Root_Images_7192018","799P",NA,"",4,799,"PA4.11Ip","799Ip","43264.0",NA,NA,NA,"Y","N","Inter","PA 4.3 Ihed","PA 4.11 Ip-PA 4.3 Ihed","PA4"
"8","Ihed","img_6895.jpg","No label found",1,217,15,0.117050691,1.693333333,913,19591,9.66338,178.647,23637,2.0332,2.10598,72.3959,0.283559,0.406868,0.523413,0.626431,0.693028,0.756504,0.806972,0.845473,0.879813,-7.35102,-3195.24,3247.81,79.3604,183,88.9022,89.0282,74.0228,89.2901,28,28,84.1192,79.5057,5.42072,4.80711,3.43761,3251.2,"img_6895.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6895.JPG","IMG_6895.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/10hU-lqm2EUFEdYLFcoKuIot6uu_ZwyU7/view?usp=drivesdk","7/16/18","Root_Images_7162018","8H",NA,"",1,8,"PA4.3Ihed","8Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.3 Ihed","PA4"
"8","Ip","img_6901.jpg","No label found",1,217,15,0.117050691,1.693333333,3037,55370,10.5183,178.647,49653.9,0.876849,1.98832,152.224,0.247659,0.350156,0.415713,0.459938,0.502081,0.574402,0.644641,0.706556,0.772633,-30.5044,-2894.25,3247.81,162.115,581,88.0199,88.1386,86.6308,89.4923,15,47,49.0703,86.1052,7.88432,3.80098,3.72897,3251.2,"img_6901.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6901.JPG","IMG_6901.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/17S8NgZJ4gulDRdmYktxoV4K6NZ5WGz1G/view?usp=drivesdk","7/16/18","Root_Images_7162018","8P",NA,"",1,8,"PA4.17Ip","8Ip","43258.0",NA,NA,NA,"N","N","Inter","PA 4.3 Ihed","PA 4.17 Ip-PA 4.3 Ihed","PA4"
"801A","Ip","img_7587.jpg","No label found",1,212,15,0.119811321,1.693333333,427,19197,10.7735,128.693,34593.2,2.28853,2.49978,62.5415,0.128936,0.204648,0.265367,0.332834,0.426537,0.508995,0.586957,0.655922,0.745127,2.24397,-1959.24,2252.13,64.8179,121,89.2317,89.6809,84.7676,89.5089,17,18,66.4908,81.3113,6.94606,5.68465,4.55982,2255.52,"img_7587.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7587.JPG","IMG_7587.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/12zrD0tgJ3yV5-aN4TlLC9RfaO20IVZCi/view?usp=drivesdk","7/19/18","Root_Images_7192018","801AP",NA,"",4,801,"PA4.2Ip","801AIp","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ihed","PA 4.2 Ip-PA 4.15 Ihed","PA4"
"802","Ihed","img_7537.jpg","No label found",1,1457,1199,0.017433082,0.02118432,267,10546,7.2111,1.46172,22.0108,1.1925,0.0451168,7.61826,0.0593645,0.132107,0.212375,0.270903,0.316054,0.35786,0.399666,0.44398,0.488294,-0.154052,-20.1638,25.2517,13.8419,79,88.6214,88.8914,83.0332,83.3441,8,14,NA,NA,0.0968077,0.0793274,0.0918482,25.2941,"img_7537.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7537.JPG","IMG_7537.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1H_Bv0XQEjWPjdLoMfvi-251P596qOfFm/view?usp=drivesdk","7/19/18","Root_Images_7192018","802H",NA,"",4,802,"PA4.3Ihed","802Ihed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.3 Ihed","PA4"
"802","Ip","img_7511.jpg","No label found",1,212,15,0.119811321,1.693333333,729,20856,8.94427,121.92,32368.8,1.09093,2.43635,65.8363,0.176611,0.267303,0.334129,0.39459,0.465394,0.540971,0.61257,0.693715,0.861575,3.52441,-2062.13,2121.75,118.733,166,83.6572,83.9418,69.857,89.1911,8,37,82.8646,70.9899,6.46569,5.62929,4.31241,2123.44,"img_7511.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7511.JPG","IMG_7511.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1QaZDB_WdnIiiWhdJ0zrD4ZPJNRVXHshC/view?usp=drivesdk","7/19/18","Root_Images_7192018","802P",NA,"",4,802,"PA4.16Ip","802Ip","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.3 Ihed","PA 4.16 Ip-PA 4.3 Ihed","PA4"
"804","Ihed","img_7558.jpg","No label found",1,212,15,0.119811321,1.693333333,241,12013,9.08086,116.84,17882.9,0.828675,2.56114,120.35,0.204849,0.261706,0.309365,0.353679,0.398829,0.439799,0.47408,0.507525,0.607023,-17.9251,-1458.74,2018.45,118.493,61,88.3237,89.7706,81.3852,89.4607,5,12,61.6607,82.8839,7.10023,5.04813,4.31241,2021.84,"img_7558.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7558.JPG","IMG_7558.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1Ar-BX9OFpY2Ba7uOAQC6FAd6SRqG-ogS/view?usp=drivesdk","7/19/18","Root_Images_7192018","804H",NA,"",4,804,"PA4.7Ihed","804Ihed","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.7 Ihed","PA4"
"804","Ip","img_7549.jpg","No label found",1,212,15,0.119811321,1.693333333,288,16628,9.16515,116.84,32714.1,2.55954,2.2938,49.1825,0.192308,0.267559,0.34699,0.422241,0.497492,0.569398,0.636288,0.697324,0.753344,-4.79269,-1946.9,2016.76,56.3113,72,86.6244,86.652,76.1112,89.6438,13,8,48.2596,70.6375,10.5337,7.29482,3.73466,2021.84,"img_7549.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7549.JPG","IMG_7549.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/10mx4vW29Ywm399phXyP_dgcFKAva0mF3/view?usp=drivesdk","7/19/18","Root_Images_7192018","804P",NA,"",4,804,"PA4.11Ip","804Ip","43262.0",NA,NA,NA,"Y","Y","Inter","PA 4.7 Ihed","PA 4.11 Ip-PA 4.7 Ihed","PA4"
"805","Ihed","img_7536.jpg","No label found",1,212,15,0.119811321,1.693333333,583,19511,8.49182,116.84,24335.5,0.471127,2.29183,107.89,0.146321,0.19398,0.241639,0.301003,0.355351,0.408863,0.472408,0.561873,0.715719,4.93804,-1739.23,2018.45,112.623,173,88.8197,88.8242,72.4406,88.9615,13,21,82.667,83.6821,7.06726,4.38777,4.05431,2021.84,"img_7536.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7536.JPG","IMG_7536.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1EN-KxwCvZVexX--OiLwQqz1ozrA7dvL0/view?usp=drivesdk","7/19/18","Root_Images_7192018","805H",NA,"",4,805,"PA4.15Ihed","805Ihed","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.15 Ihed","PA4"
"805","Ip","img_7512.jpg","No label found",1,212,15,0.119811321,1.693333333,753,24823,10.2579,133.773,39982.3,0.89213,2.52377,74.5217,0.198713,0.283774,0.346676,0.427448,0.504646,0.573267,0.638313,0.706933,0.776984,8.31243,-2175.94,2362.2,99.084,164,88.3516,88.796,88.384,88.8106,16,22,74.1128,77.8553,6.6036,5.9829,4.82142,2365.59,"img_7512.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7512.JPG","IMG_7512.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1eH83mH2_tST0Q8eYhkGZ1Na4yT1T4FQU/view?usp=drivesdk","7/19/18","Root_Images_7192018","805P",NA,"",4,805,"PA4.15Ip","805Ip","43259.0",NA,NA,NA,"Y","Y","Inter","PA 4.15 Ihed","PA 4.15 Ip-PA 4.15 Ihed","PA4"
"807","Ihed","img_7552.jpg","No label found",1,212,15,0.119811321,1.693333333,358,14986,8.43907,116.84,20957.2,0.974222,2.15286,40.5561,0.259197,0.348662,0.420569,0.493311,0.570234,0.647993,0.718227,0.788462,0.859532,-0.678575,-2031.69,2016.76,53.4358,95,88.0765,88.3508,28.308,89.4423,8,15,80.3753,80.4757,5.92572,5.11681,4.05431,2021.84,"img_7552.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7552.JPG","IMG_7552.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1q9OtTeqClpgVtAcrUhHKMmbny7VS8fuU/view?usp=drivesdk","7/19/18","Root_Images_7192018","807H",NA,"",4,807,"PA4.9Ihed","807Ihed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.9 Ihed","PA4"
"81","Ihed","img_6877.jpg","No label found",1,217,15,0.117050691,1.693333333,717,25728,9.59166,135.467,29505.9,1.18204,2.20511,121.85,0.363251,0.443816,0.534276,0.595053,0.656537,0.737809,0.776678,0.819081,0.862898,4.51386,-2573.29,2387.6,132.853,127,84.8977,84.9331,88.7111,89.2637,11,12,82.5239,73.6209,7.18247,5.82679,4.04814,2392.68,"img_6877.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6877.JPG","IMG_6877.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1UhfkajmcY9gjmuFcKi8aZQpMwGMkua3T/view?usp=drivesdk","7/16/18","Root_Images_7162018","81H",NA,"",1,81,"PA4.7Ihed","81Ihed","43262.0",NA,NA,NA,"N","N","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.7 Ihed","PA4"
"81","Ip","img_6876.jpg","No label found",1,217,15,0.117050691,1.693333333,1468,44977,10.2579,158.327,50246.2,1.38615,2.09565,94.577,0.224866,0.304581,0.394408,0.481856,0.544914,0.604402,0.659726,0.71743,0.797145,-3.5293,-2785.8,2839.72,109.325,351,86.9444,86.9648,83.68,89.5065,30,29,72.0844,86.0723,7.31075,5.11556,4.58107,2843.11,"img_6876.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6876.JPG","IMG_6876.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/10I831oTmjgK-Zoaaw_-4fzcr21EWFMX2/view?usp=drivesdk","7/16/18","Root_Images_7162018","81P",NA,"",1,81,"PA4.2Ip","81Ip","43258.0",NA,NA,NA,"N","N","Inter","PA 4.7 Ihed","PA 4.2 Ip-PA 4.7 Ihed","PA4"
"810","Ip","img_7625.jpg","No label found",1,212,15,0.119811321,1.693333333,345,14582,10.0908,128.693,28966.1,4.21261,2.46294,34.6255,0.107946,0.166417,0.230885,0.290105,0.349325,0.449775,0.531484,0.628186,0.811094,7.41691,-1947.94,2250.44,62.7811,91,54.6508,54.7004,53.0148,89.5154,9,18,78.454,65.3731,8.34867,6.42412,4.37827,2255.52,"img_7625.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7625.JPG","IMG_7625.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1OLTi9AkYTHCl5DZ8RUMj3x84ueqTgna5/view?usp=drivesdk","7/20/18","Root_Images_7192018","810P",NA,"",4,810,"PA4.1Ip","810Ip","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.12 Ihed","PA 4.1 Ip-PA 4.12 Ihed","PA4"
"811A","Ihed","img_7507.jpg","No label found",1,212,15,0.119811321,1.693333333,532,21577,8.88214,127,32987.8,1.02385,2.44989,69.4906,0.0890411,0.287671,0.372146,0.449772,0.516743,0.577626,0.64003,0.69863,0.772451,16.9109,-2143.42,2218.27,94.4113,94,87.8823,87.9488,88.04,89.5811,13,12,60.5146,79.6298,6.55245,6.1037,3.73466,2221.65,"img_7507.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7507.JPG","IMG_7507.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1SbUCFvJqldtl9bo5YC8leUBRjMRXc_73/view?usp=drivesdk","7/19/18","Root_Images_7192018","811AH",NA,"",4,811,"PA4.2Ihed","811AIhed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.2 Ihed","PA4"
"811A","Ip","img_7505.jpg","No label found",1,212,15,0.119811321,1.693333333,517,20145,9.13906,128.693,34308.5,1.44604,2.4075,62.3618,0.166542,0.289768,0.387603,0.475728,0.553398,0.618372,0.684093,0.755041,0.819268,10.0204,-1931.42,2258.91,82.55,134,86.4262,86.7639,84.6705,89.4889,13,23,77.4514,87.4561,7.02735,5.68366,4.05431,2262.29,"img_7505.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7505.JPG","IMG_7505.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1pckzTwzGaO-5Q9aWLoehIFHKzzXOAfQP/view?usp=drivesdk","7/19/18","Root_Images_7192018","811AP",NA,"",4,811,"PA4.14Ip","811AIp","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ihed","PA 4.14 Ip-PA 4.2 Ihed","PA4"
"812","Ihed","img_7506.jpg","No label found",1,212,15,0.119811321,1.693333333,495,19276,8.88214,147.32,29555.4,1.52605,2.40951,63.3802,0.0806452,0.236774,0.315484,0.370323,0.414839,0.453548,0.503871,0.590323,0.734194,9.72505,-2277.59,2617.89,103.757,113,88.6121,88.8387,86.5562,89.4597,16,17,80.2196,85.087,6.47631,5.39401,4.58805,2621.28,"img_7506.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7506.JPG","IMG_7506.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1-tsdRCWxwlc5zsYNKKOWhCxys9DQ9Fwd/view?usp=drivesdk","7/19/18","Root_Images_7192018","812H",NA,"",4,812,"PA4.3Ihed","812Ihed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.3 Ihed","PA4"
"812","Ip","img_7508.jpg","No label found",1,212,15,0.119811321,1.693333333,679,25082,9.80221,143.087,44634.7,1.7301,2.43818,74.7623,0.168554,0.308461,0.392405,0.464357,0.528981,0.587608,0.642905,0.701532,0.767488,8.02553,-2372.74,2534.92,103.637,145,86.1838,87.2228,79.9986,89.5012,12,23,68.0282,85.0343,7.28092,6.05515,4.05431,2538.31,"img_7508.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7508.JPG","IMG_7508.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1mDeYsaVMfUyc1aYDGN1IHXb6ehclXYzE/view?usp=drivesdk","7/19/18","Root_Images_7192018","812P",NA,"",4,812,"PA4.19Ip","812Ip","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.3 Ihed","PA 4.19 Ip-PA 4.3 Ihed","PA4"
"813A","Ihed","img_7548.jpg","No label found",1,212,15,0.119811321,1.693333333,197,10194,8.25333,82.9733,13597.7,0.660685,2.21155,57.9887,0.166877,0.231353,0.289507,0.353982,0.432364,0.494311,0.558786,0.651075,0.744627,5.92172,-1030.58,1327.57,68.2924,61,87.2168,87.2346,85.4103,89.3704,3,16,76.8812,71.3822,6.74373,4.87172,3.73466,1336.04,"img_7548.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7548.JPG","IMG_7548.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1qBGYuCm5zVXcksAeF-BpPleugAIBqvzl/view?usp=drivesdk","7/19/18","Root_Images_7192018","813AH",NA,"",4,813,"PA4.15Ihed","813AIhed","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.15 Ihed","PA4"
"814","Ip","img_7503.jpg","No label found",1,212,15,0.119811321,1.693333333,632,25283,9.16515,127.847,38963.8,2.08932,2.49717,80.1538,0.168182,0.324242,0.410606,0.486364,0.55303,0.614394,0.675,0.72803,0.806061,2.33068,-2052.35,2228.43,86.1443,163,87.9403,88.1324,89.3777,89.5231,15,32,53.43,76.834,6.03224,5.69271,5.06716,2231.81,"img_7503.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7503.JPG","IMG_7503.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1GounbHotxZCdj6abWRGMzWH31i2SzIM5/view?usp=drivesdk","7/19/18","Root_Images_7192018","814P",NA,"",4,814,"PA4.11Ip","814Ip","43259.0",NA,NA,NA,"Y","N","Alone",NA,NA,"PA4"
"815A","Ihed","img_7626.jpg","No label found",1,212,15,0.119811321,1.693333333,218,9817,8.45897,82.9733,18192.1,2.12626,2.50188,39.1633,0.159548,0.243719,0.312814,0.376884,0.438442,0.497487,0.556533,0.616834,0.714824,0.36869,-1145.8,1339.43,42.8925,53,80.8945,81.3793,77.3775,89.008,9,10,80.0433,86.5569,7.18164,5.73897,4.31241,1344.51,"img_7626.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7626.JPG","IMG_7626.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1I67_IH7gGdbfsY0xdbgcIYYJao_P2NlD/view?usp=drivesdk","7/20/18","Root_Images_7192018","815AH",NA,"",4,815,"PA4.15Ihed","815AIhed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.15 Ihed","PA4"
"815A","Ip","img_7547.jpg","No label found",1,212,15,0.119811321,1.693333333,351,18400,9.67665,115.993,26807.4,1.62872,2.25365,71.1679,0.213322,0.280776,0.330523,0.368465,0.418212,0.479764,0.541315,0.60118,0.724283,-6.01746,-1686.46,1999.83,79.6745,121,87.1051,87.2218,81.0627,89.0572,11,20,80.5736,78.4111,7.50782,5.85667,4.05431,2004.91,"img_7547.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7547.JPG","IMG_7547.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1AnsBycNOjWfCtB6QEQO6YMADkEwBcty2/view?usp=drivesdk","7/19/18","Root_Images_7192018","815AP",NA,"",4,815,"PA4.19Ip","815AIp","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ihed","PA 4.19 Ip-PA 4.15 Ihed","PA4"
"818","Ihed","img_7621.jpg","No label found",1,212,15,0.119811321,1.693333333,405,12311,8.41904,93.98,21634.6,0.640964,2.67731,86.6835,0.170282,0.245119,0.31128,0.374187,0.437093,0.502169,0.584599,0.665944,0.749458,-2.04188,-1181.88,1554.48,106.872,102,86.0861,87.3861,78.7162,89.1893,4,16,83.6299,77.1213,4.5623,5.2144,4.31241,1557.87,"img_7621.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7621.JPG","IMG_7621.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1hICInzCZ985GjcAKemcp_Nn9yAeD7hev/view?usp=drivesdk","7/20/18","Root_Images_7192018","818H",NA,"",4,818,"PA4.7Ihed","818Ihed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.7 Ihed","PA4"
"81A","Ihed","img_6875.jpg","No label found",1,217,15,0.117050691,1.693333333,924,20631,9.60974,148.167,25277,1.00922,2.07631,90.3046,0.0817891,0.272843,0.336102,0.373163,0.435783,0.51246,0.61278,0.695208,0.765495,-1.64631,-2328.14,2643.29,100.312,229,88.5158,88.6904,87.3016,89.5145,21,17,83.1864,52.8087,6.30582,4.89228,4.04814,2646.68,"img_6875.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6875.JPG","IMG_6875.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/16l6dX6DGxtHgkiGUa6ImWv4guAFWD8IF/view?usp=drivesdk","7/16/18","Root_Images_7162018","81AH",NA,"",1,81,"PA4.2Ihed","81AIhed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.2 Ihed","PA4"
"81A","Ip","img_6878.jpg","No label found",1,217,15,0.117050691,1.693333333,1507,36048,10.1256,143.087,40485.1,0.430637,2.06649,122.142,0.0907886,0.19218,0.27833,0.363817,0.447316,0.502319,0.583168,0.679258,0.774023,17.4285,-2353.55,2548.47,141.982,344,85.5072,85.589,85.9637,89.4297,28,44,76.8039,83.8128,6.81601,4.03776,4.81408,2551.85,"img_6878.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6878.JPG","IMG_6878.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1-9WcdG3Ns_qH7i2JoSHmVLH0DGkeMcXl/view?usp=drivesdk","7/16/18","Root_Images_7162018","81AP",NA,"",1,81,"PA4.1Ip","81AIp","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ihed","PA 4.1 Ip-PA 4.2 Ihed","PA4"
"823","Ip","img_7607.jpg","No label found",1,212,15,0.119811321,1.693333333,362,11176,9.73787,92.2867,20171,1.36377,2.51982,61.2835,0.0911111,0.167778,0.218889,0.274444,0.347778,0.416667,0.477778,0.537778,0.618889,1.33663,-1049.01,1517.23,65.7764,116,89.54,89.5993,85.1819,88.8991,8,20,82.4715,81.868,5.66459,6.34475,4.05431,1520.61,"img_7607.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7607.JPG","IMG_7607.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1KRWiahUmmSeHPX-aeec7pNSNwn_NQaEF/view?usp=drivesdk","7/20/18","Root_Images_7192018","823P",NA,"",4,823,"PA4.16Ip","823Ip","43259.0",NA,NA,NA,"Y","N","Alone",NA,NA,"PA4"
"823A","Ip","img_7610.jpg","No label found",1,212,15,0.119811321,1.693333333,232,7776,8.89921,71.12,13783.1,1.11193,2.63017,51.8184,0.133942,0.246575,0.348554,0.471842,0.554033,0.625571,0.692542,0.761035,0.834094,-2.21233,-1053.75,1104.05,49.3623,57,81.8681,85.2464,76.6102,89.4182,7,6,77.0009,76.4583,7.31099,5.0443,4.31241,1105.75,"img_7610.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7610.JPG","IMG_7610.JPG","JPG","7/20/18","https://drive.google.com/a/umich.edu/file/d/1mgzdGXEBZ5Jc-rMxL2udqa626NuY478G/view?usp=drivesdk","7/20/18","Root_Images_7192018","823AP",NA,"",4,823,"PA4.15Ip","823AIp","43262.0",NA,NA,NA,"N","N","Inter","PA 4.15 Ihed","PA 4.15 Ip-PA 4.15 Ihed","PA4"
"826","Ip","img_7501.jpg","No label found",1,212,15,0.119811321,1.693333333,805,24687,9.08086,134.62,40843.9,0.819093,2.47577,75.4811,0.157072,0.248045,0.327647,0.393746,0.468372,0.542289,0.622601,0.702203,0.781805,-0.581796,-2044.18,2375.75,116.217,194,84.7496,84.9145,77.3772,89.0077,16,22,80.5513,80.3983,6.12952,6.6008,6.99086,2379.13,"img_7501.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7501.JPG","IMG_7501.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1LDFrMr-9qbAs142OXEQ9gt4uC9Ti9dGF/view?usp=drivesdk","7/19/18","Root_Images_7192018","826P",NA,"",4,826,"PA4.17Ip","826Ip","43259.0",NA,NA,NA,"Y","N","Inter","PA 4.3 Ihed","PA 4.17 Ip-PA 4.3 Ihed","PA4"
"829A","Ihed","img_7556.jpg","No label found",1,212,15,0.119811321,1.693333333,279,10418,9.20644,78.74,15282.4,0.466198,2.37365,90.7571,0.106757,0.195946,0.27027,0.335135,0.397297,0.458108,0.517568,0.581081,0.714865,-2.78703,-868.909,1246.29,94.8906,81,89.0701,89.5083,88.3448,88.8518,8,9,79.4791,75.9097,5.38894,4.42052,5.06716,1249.68,"img_7556.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7556.JPG","IMG_7556.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1fJJFWbaYwWAjYwsf4zBXTXmPHNg3Pljv/view?usp=drivesdk","7/19/18","Root_Images_7192018","829AH",NA,"",4,829,"PA4.2Ihed","829AIhed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.2 Ihed","PA4"
"829A","Ip","img_7557.jpg","No label found",1,212,15,0.119811321,1.693333333,275,14352,8.30968,80.4333,21406.1,1.33649,2.18487,55.9519,0.173456,0.318003,0.457293,0.550591,0.616294,0.680683,0.751643,0.827858,0.900131,-6.1785,-1368.32,1281.85,71.6472,73,86.1241,88.1297,89.1946,89.1946,12,11,77.3914,81.2293,6.26829,5.98228,3.73466,1285.24,"img_7557.jpg","Field_Root_Photos/Root_Images_7192018/IMG_7557.JPG","IMG_7557.JPG","JPG","7/19/18","https://drive.google.com/a/umich.edu/file/d/1uVJff-o4PPzHLV-GKr94el7IpzASZ_jT/view?usp=drivesdk","7/19/18","Root_Images_7192018","829AP",NA,"",4,829,"PA4.13Ip","829AIp","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ihed","PA 4.13 Ip-PA 4.2 Ihed","PA4"
"83","Ihed","img_6829.jpg","No label found",1,34,22,0.747058824,1.154545455,533,14203,9.95165,76.2,93352.4,0.85551,2.54262,503.518,0.104754,0.162852,0.209507,0.322183,0.421655,0.490317,0.5625,0.640845,0.715669,-48.4873,-987.398,1306.95,720.165,108,87.0034,89.0775,79.5461,81.5361,4,17,30.7203,45.8604,6.02059,4.96135,4.5228,1309.25,"img_6829.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6829.JPG","IMG_6829.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1pcL8nCNfaD6oblU03dDADnjA-pqMdnPx/view?usp=drivesdk","7/16/18","Root_Images_7162018","83H",NA,"",1,83,"PA4.12Ihed","83Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.12 Ihed","PA4"
